B (T) - H (A/m),,,,,,,
Pid = 1,,,,,,,
Z = 0,,,,,,,
X = 0,,,,,,,
Y = 0,,,,,,,
,t,H x,B x,H y,B y,H z,B z
7111,120.87,24.598007,0.264435,-1.71E-10,1.76E-13,0,0.00E+00
7112,120.887,24.700665,0.269676,-4.51E-11,-5.77E-14,0,0.00E+00
7113,120.904,24.805135,0.274918,-1.27E-10,-4.75E-13,0,0.00E+00
7114,120.921,24.911472,0.280159,-9.97E-11,9.28E-14,0,0.00E+00
7115,120.938,25.019732,0.285401,-7.07E-11,2.58E-12,0,0.00E+00
7116,120.955,25.129972,0.290642,5.66E-11,5.56E-12,0,0.00E+00
7117,120.972,25.242248,0.295883,1.99E-10,5.17E-12,0,0.00E+00
7118,120.989,25.356618,0.301125,8.09E-11,6.01E-12,0,0.00E+00
7119,121.006,25.47314,0.306366,2.15E-10,7.74E-12,0,0.00E+00
7120,121.023,25.591873,0.31133,2.54E-10,6.15E-12,0,0.00E+00
7121,121.04,25.702765,0.31614,7.98E-11,3.01E-12,0,0.00E+00
7122,121.057,25.815616,0.320951,-6.70E-11,2.57E-12,0,0.00E+00
7123,121.074,25.930472,0.325762,-4.32E-11,2.57E-12,0,0.00E+00
7124,121.091,26.04738,0.330572,-9.03E-11,7.92E-12,0,0.00E+00
7125,121.108,26.16639,0.335383,3.04E-10,1.26E-11,0,0.00E+00
7126,121.125,26.287549,0.340194,4.19E-10,1.48E-11,0,0.00E+00
7127,121.142,26.410908,0.345004,4.95E-10,1.54E-11,0,0.00E+00
7128,121.159,26.536515,0.349815,4.98E-10,1.48E-11,0,0.00E+00
7129,121.176,26.664423,0.354625,4.78E-10,1.38E-11,0,0.00E+00
7130,121.193,26.79468,0.359436,4.18E-10,1.31E-11,0,0.00E+00
7131,121.21,26.92734,0.364247,3.98E-10,1.20E-11,0,0.00E+00
7132,121.227,27.062455,0.369057,3.34E-10,9.06E-12,0,0.00E+00
7133,121.244,27.200078,0.373868,1.14E-10,7.98E-12,0,0.00E+00
7134,121.261,27.340263,0.378678,1.63E-10,7.67E-12,0,0.00E+00
7135,121.278,27.483064,0.383489,1.24E-10,7.68E-12,0,0.00E+00
7136,121.295,27.628536,0.388299,1.56E-10,9.81E-12,0,0.00E+00
7137,121.312,27.776736,0.39311,2.89E-10,1.07E-11,0,0.00E+00
7138,121.329,27.927719,0.39792,2.98E-10,1.02E-11,0,0.00E+00
7139,121.346,28.081544,0.402731,2.54E-10,7.67E-12,0,0.00E+00
7140,121.363,28.238269,0.407541,7.19E-11,3.91E-12,0,0.00E+00
7141,121.38,28.397952,0.412352,-1.24E-10,3.76E-12,0,0.00E+00
7142,121.397,28.560654,0.417162,-9.86E-12,3.43E-12,0,0.00E+00
7143,121.414,28.726435,0.421973,-8.57E-11,4.36E-12,0,0.00E+00
7144,121.431,28.895358,0.426783,4.13E-11,6.13E-12,0,0.00E+00
7145,121.448,29.067484,0.431593,1.04E-10,5.69E-12,0,0.00E+00
7146,121.465,29.242878,0.436404,1.61E-11,5.74E-12,0,0.00E+00
7147,121.482,29.421603,0.441214,6.28E-11,4.93E-12,0,0.00E+00
7148,121.499,29.603725,0.446025,-1.87E-11,2.80E-12,0,0.00E+00
7149,121.516,29.78931,0.450835,-1.36E-10,1.45E-12,0,0.00E+00
7150,121.533,29.978426,0.455645,-1.70E-10,4.57E-13,0,0.00E+00
7151,121.55,30.171141,0.460455,-2.48E-10,5.78E-13,0,0.00E+00
7152,121.567,30.367526,0.465266,-2.02E-10,-5.12E-13,0,0.00E+00
7153,121.584,30.56765,0.470076,-2.96E-10,-4.40E-13,0,0.00E+00
7154,121.601,30.771585,0.474886,-2.24E-10,7.72E-13,0,0.00E+00
7155,121.618,30.979405,0.479696,-1.63E-10,2.15E-13,0,0.00E+00
7156,121.635,31.191183,0.484507,-2.29E-10,-1.15E-12,0,0.00E+00
7157,121.652,31.406995,0.489317,-3.02E-10,-1.97E-12,0,0.00E+00
7158,121.669,31.626918,0.494127,-3.24E-10,-2.47E-12,0,0.00E+00
7159,121.686,31.851029,0.498937,-3.37E-10,-3.40E-12,0,0.00E+00
7160,121.703,32.079409,0.503747,-4.19E-10,-2.77E-12,0,0.00E+00
7161,121.72,32.312137,0.508557,-3.16E-10,-1.79E-12,0,0.00E+00
7162,121.737,32.549296,0.513367,-2.81E-10,9.63E-13,0,0.00E+00
7163,121.754,32.79097,0.518177,-5.22E-11,4.74E-12,0,0.00E+00
7164,121.771,33.037243,0.522987,1.67E-10,4.73E-12,0,0.00E+00
7165,121.788,33.288201,0.527797,5.44E-11,3.38E-12,0,0.00E+00
7166,121.805,33.543934,0.532607,-1.78E-12,2.43E-12,0,0.00E+00
7167,121.822,33.80453,0.537417,-6.59E-11,3.79E-12,0,0.00E+00
7168,121.839,34.070082,0.542227,1.25E-10,3.27E-12,0,0.00E+00
7169,121.856,34.340682,0.547037,-5.47E-11,8.34E-12,0,0.00E+00
7170,121.873,34.616425,0.551847,5.45E-10,9.06E-12,0,0.00E+00
7171,121.89,34.897407,0.556657,2.46E-10,9.32E-12,0,0.00E+00
7172,121.907,35.183728,0.561467,4.42E-10,8.99E-12,0,0.00E+00
7173,121.924,35.475487,0.566276,2.97E-10,7.35E-12,0,0.00E+00
7174,121.941,35.772787,0.571086,2.11E-10,7.64E-12,0,0.00E+00
7175,121.958,36.075732,0.575896,2.73E-10,8.48E-12,0,0.00E+00
7176,121.975,36.384428,0.580705,3.14E-10,8.57E-12,0,0.00E+00
7177,121.992,36.698985,0.585515,3.25E-10,1.09E-11,0,0.00E+00
7178,122.009,37.019512,0.590325,5.60E-10,1.22E-11,0,0.00E+00
7179,122.026,37.346123,0.594383,5.71E-10,8.27E-12,0,0.00E+00
7180,122.043,37.614488,0.598279,1.31E-10,2.39E-12,0,0.00E+00
7181,122.06,37.887017,0.602175,-1.94E-10,-1.26E-12,0,0.00E+00
7182,122.077,38.163731,0.606071,-3.68E-10,1.47E-12,0,0.00E+00
7183,122.094,38.444696,0.609967,4.05E-11,1.23E-12,0,0.00E+00
7184,122.111,38.729976,0.613863,-2.25E-10,-2.43E-12,0,0.00E+00
7185,122.128,39.019637,0.617758,-4.23E-10,-3.42E-12,0,0.00E+00
7186,122.145,39.313749,0.621654,-3.99E-10,-4.68E-12,0,0.00E+00
7187,122.162,39.612379,0.62555,-5.41E-10,-4.89E-12,0,0.00E+00
7188,122.179,39.915598,0.629446,-4.62E-10,-5.02E-12,0,0.00E+00
7189,122.196,40.223477,0.633341,-5.47E-10,-4.10E-12,0,0.00E+00
7190,122.213,40.536089,0.637237,-3.78E-10,-3.18E-12,0,0.00E+00
7191,122.23,40.853507,0.641133,-3.66E-10,-3.94E-12,0,0.00E+00
7192,122.247,41.175807,0.645028,-4.76E-10,-4.57E-12,0,0.00E+00
7193,122.264,41.503066,0.648924,-4.81E-10,-7.19E-12,0,0.00E+00
7194,122.281,41.835361,0.65282,-7.63E-10,-8.11E-12,0,0.00E+00
7195,122.298,42.172772,0.656715,-6.94E-10,-9.04E-12,0,0.00E+00
7196,122.315,42.51538,0.660611,-8.53E-10,-8.73E-12,0,0.00E+00
7197,122.332,42.863267,0.664506,-7.36E-10,-7.99E-12,0,0.00E+00
7198,122.349,43.216517,0.668402,-7.32E-10,-5.99E-12,0,0.00E+00
7199,122.366,43.575215,0.672297,-4.97E-10,-3.35E-12,0,0.00E+00
7200,122.383,43.93945,0.676193,-3.20E-10,-4.96E-12,0,0.00E+00
7201,122.4,44.309308,0.680088,-6.21E-10,-3.17E-12,0,0.00E+00
7202,122.417,44.684882,0.683983,-2.22E-10,-3.51E-12,0,0.00E+00
7203,122.434,45.066263,0.687879,-5.15E-10,-6.02E-12,0,0.00E+00
7204,122.451,45.453545,0.691774,-6.29E-10,-5.61E-12,0,0.00E+00
7205,122.468,45.846824,0.695669,-5.19E-10,-5.11E-12,0,0.00E+00
7206,122.485,46.246197,0.699565,-5.32E-10,-4.31E-12,0,0.00E+00
7207,122.502,46.651765,0.70346,-4.27E-10,-5.02E-12,0,0.00E+00
7208,122.519,47.063629,0.707355,-5.85E-10,-6.19E-12,0,0.00E+00
7209,122.536,47.481893,0.71125,-6.18E-10,-6.83E-12,0,0.00E+00
7210,122.553,47.906662,0.715145,-6.75E-10,-6.48E-12,0,0.00E+00
7211,122.57,48.338044,0.71904,-5.97E-10,-4.30E-12,0,0.00E+00
7212,122.587,48.77615,0.722935,-3.70E-10,-2.19E-12,0,0.00E+00
7213,122.604,49.221091,0.726831,-2.49E-10,-6.43E-14,0,0.00E+00
7214,122.621,49.672983,0.730725,-4.66E-11,1.35E-12,0,0.00E+00
7215,122.638,50.131943,0.73462,1.12E-11,3.40E-12,0,0.00E+00
7216,122.655,50.598089,0.738515,2.42E-10,4.82E-12,0,0.00E+00
7217,122.672,51.071545,0.74241,2.82E-10,2.88E-12,0,0.00E+00
7218,122.689,51.552435,0.746305,1.82E-11,-1.13E-13,0,0.00E+00
7219,122.706,52.040885,0.7502,-2.08E-10,-7.91E-13,0,0.00E+00
7220,122.723,52.537027,0.754095,-1.49E-10,-6.71E-13,0,0.00E+00
7221,122.74,53.040992,0.757989,-1.69E-10,-6.58E-13,0,0.00E+00
7222,122.757,53.552917,0.761884,-1.57E-10,-2.09E-12,0,0.00E+00
7223,122.774,54.07294,0.765779,-3.63E-10,-3.29E-12,0,0.00E+00
7224,122.791,54.601204,0.769673,-3.87E-10,-6.55E-12,0,0.00E+00
7225,122.808,55.137851,0.773568,-8.19E-10,-8.48E-12,0,0.00E+00
7226,122.825,55.683032,0.777462,-8.03E-10,-9.74E-12,0,0.00E+00
7227,122.842,56.236897,0.781357,-9.89E-10,-8.55E-12,0,0.00E+00
7228,122.859,56.799601,0.785251,-7.10E-10,-7.65E-12,0,0.00E+00
7229,122.876,57.371302,0.789146,-7.69E-10,-9.18E-12,0,0.00E+00
7230,122.893,57.952163,0.79304,-9.50E-10,-9.34E-12,0,0.00E+00
7231,122.91,58.542348,0.796934,-8.59E-10,-1.03E-11,0,0.00E+00
7232,122.927,59.142027,0.800829,-1.07E-09,-1.02E-11,0,0.00E+00
7233,122.944,59.751375,0.804723,-9.10E-10,-7.91E-12,0,0.00E+00
7234,122.961,60.370567,0.808617,-6.86E-10,-6.62E-12,0,0.00E+00
7235,122.978,60.999786,0.812511,-6.53E-10,-6.88E-12,0,0.00E+00
7236,122.995,61.639218,0.816405,-7.16E-10,-6.87E-12,0,0.00E+00
7237,123.012,62.289052,0.820299,-6.79E-10,-5.36E-12,0,0.00E+00
7238,123.029,62.949484,0.822881,-4.77E-10,-6.28E-12,0,0.00E+00
7239,123.046,63.389784,0.825461,-7.50E-10,-7.00E-12,0,0.00E+00
7240,123.063,63.835514,0.828042,-6.82E-10,-4.12E-12,0,0.00E+00
7241,123.08,64.28608,0.830622,-2.93E-10,-4.39E-12,0,0.00E+00
7242,123.097,64.741545,0.833202,-6.03E-10,-5.62E-12,0,0.00E+00
7243,123.114,65.201971,0.835783,-5.81E-10,-4.95E-12,0,0.00E+00
7244,123.131,65.66742,0.838363,-4.98E-10,-3.60E-12,0,0.00E+00
7245,123.148,66.137956,0.840943,-3.47E-10,-2.70E-12,0,0.00E+00
7246,123.165,66.613643,0.843523,-3.10E-10,-3.28E-12,0,0.00E+00
7247,123.182,67.094549,0.846104,-4.27E-10,-4.11E-12,0,0.00E+00
7248,123.199,67.58074,0.848684,-4.78E-10,-4.11E-12,0,0.00E+00
7249,123.216,68.072283,0.851264,-4.42E-10,-3.12E-12,0,0.00E+00
7250,123.233,68.569249,0.853844,-3.10E-10,-4.38E-12,0,0.00E+00
7251,123.25,69.071707,0.856424,-6.03E-10,-4.98E-12,0,0.00E+00
7252,123.267,69.579729,0.859004,-5.00E-10,-4.80E-12,0,0.00E+00
7253,123.284,70.093388,0.861584,-5.45E-10,-5.13E-12,0,0.00E+00
7254,123.301,70.612757,0.864164,-5.70E-10,-3.51E-12,0,0.00E+00
7255,123.318,71.137913,0.866744,-2.96E-10,-3.56E-12,0,0.00E+00
7256,123.335,71.668931,0.869324,-4.96E-10,-4.39E-12,0,0.00E+00
7257,123.352,72.205889,0.871904,-4.97E-10,-2.78E-12,0,0.00E+00
7258,123.369,72.748867,0.874484,-2.38E-10,-8.36E-13,0,0.00E+00
7259,123.386,73.297944,0.877064,-1.02E-10,6.23E-13,0,0.00E+00
7260,123.403,73.853203,0.879644,4.51E-11,1.07E-12,0,0.00E+00
7261,123.42,74.414727,0.882224,2.06E-11,-7.28E-13,0,0.00E+00
7262,123.437,74.982601,0.884803,-2.63E-10,-1.45E-12,0,0.00E+00
7263,123.454,75.556911,0.887383,-1.86E-10,-8.77E-13,0,0.00E+00
7264,123.471,76.137744,0.889963,-1.46E-10,-2.35E-12,0,0.00E+00
7265,123.488,76.72519,0.892542,-4.21E-10,-1.72E-12,0,0.00E+00
7266,123.505,77.319339,0.895122,-1.23E-10,-5.44E-13,0,0.00E+00
7267,123.522,77.920285,0.897702,-1.31E-10,9.19E-13,0,0.00E+00
7268,123.539,78.528121,0.900281,1.25E-10,8.13E-13,0,0.00E+00
7269,123.556,79.142942,0.902861,-6.94E-11,8.91E-13,0,0.00E+00
7270,123.573,79.764847,0.90544,8.04E-11,1.58E-12,0,0.00E+00
7271,123.59,80.393934,0.90802,9.68E-11,3.00E-12,0,0.00E+00
