B (T) - H (A/m),,,MATERIAL: 20PNF1500,,,,,,,,,
Pid = 1,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,
X = 0,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,
1215,121.4,36.696595,0.401362,8.11E-10,4.57E-12,0,3.332685e-315,,,,36.696595,0.401362
1216,121.5,38.28746,0.429655,5.99E-10,3.81E-12,0,3.332685e-315,,,,38.28746,0.429655
1217,121.6,40.088642,0.457948,5.90E-10,2.07E-12,0,3.332685e-315,,,,40.088642,0.457948
1218,121.7,42.121467,0.486239,4.53E-10,2.52E-12,0,3.332685e-315,,,,42.121467,0.486239
1219,121.8,44.408869,0.514529,4.96E-10,6.43E-12,0,3.332685e-315,,,,44.408869,0.514529
1220,121.9,46.975639,0.542818,8.00E-10,1.16E-11,0,3.332685e-315,,,,46.975639,0.542818
1221,122,49.84869,0.571105,1.08E-09,1.25E-11,0,3.332685e-315,,,,49.84869,0.571105
1222,122.1,52.86963,0.597817,1.40E-09,1.75E-11,0,3.332685e-315,,,,52.86963,0.597817
1223,122.2,55.719669,0.620728,1.27E-09,1.65E-11,0,3.332685e-315,,,,55.719669,0.620728
1224,122.3,58.828295,0.643637,1.19E-09,1.87E-11,0,3.332685e-315,,,,58.828295,0.643637
1225,122.4,62.215593,0.666545,8.04E-10,1.41E-11,0,3.332685e-315,,,,62.215593,0.666545
1226,122.5,63.705909,0.68945,3.50E-10,1.56E-11,0,3.332685e-315,,,,63.705909,0.68945
1227,122.6,65.390584,0.712366,8.49E-10,1.82E-11,0,3.332685e-315,,,,65.390584,0.712366
1228,122.7,67.289103,0.735281,9.30E-10,1.75E-11,0,3.332685e-315,,,,67.289103,0.735281
1229,122.8,69.422648,0.758195,9.00E-10,1.43E-11,0,3.332685e-315,,,,69.422648,0.758195
1230,122.9,71.815261,0.781107,6.03E-10,1.22E-11,0,3.332685e-315,,,,71.815261,0.781107
1231,123,74.494351,0.804018,6.25E-10,1.07E-11,0,3.332685e-315,,,,74.494351,0.804018
1232,123.1,77.491312,0.824668,4.92E-10,7.05E-12,0,3.332685e-315,,,,77.491312,0.824668
1233,123.2,79.672894,0.839849,1.25E-10,6.95E-12,0,3.332685e-315,,,,79.672894,0.839849
1234,123.3,82.019984,0.855028,3.93E-10,6.34E-12,0,3.332685e-315,,,,82.019984,0.855028
1235,123.4,84.547462,0.870207,1.90E-10,4.85E-12,0,3.332685e-315,,,,84.547462,0.870207
1236,123.5,87.269801,0.885385,1.43E-10,3.16E-12,0,3.332685e-315,,,,87.269801,0.885385
1237,123.6,90.203047,0.900562,-5.80E-11,1.09E-12,0,3.332685e-315,,,,90.203047,0.900562
1238,123.7,93.365039,0.915737,-2.37E-10,-3.33E-13,0,3.332685e-315,,,,93.365039,0.915737
1239,123.8,96.775645,0.930912,-3.50E-10,-1.23E-12,0,3.332685e-315,,,,96.775645,0.930912
1240,123.9,100.457048,0.946084,-4.13E-10,-2.61E-12,0,3.332685e-315,,,,100.457048,0.946084
1241,124,104.434071,0.961256,-6.14E-10,-2.29E-12,0,3.332685e-315,,,,104.434071,0.961256
1242,124.1,108.734549,0.973694,-4.12E-10,-1.91E-12,0,3.332685e-315,,,,108.734549,0.973694
1243,124.2,110.487897,0.979514,-4.81E-10,-2.59E-12,0,3.332685e-315,,,,110.487897,0.979514
1244,124.3,112.285728,0.985335,-5.65E-10,-2.63E-12,0,3.332685e-315,,,,112.285728,0.985335
1245,124.4,114.139779,0.991155,-5.15E-10,-3.59E-12,0,3.332685e-315,,,,114.139779,0.991155
1246,124.5,116.052103,0.996975,-7.47E-10,-3.07E-12,0,3.332685e-315,,,,116.052103,0.996975
1247,124.6,118.016603,1.002794,-4.88E-10,-2.73E-12,0,3.332685e-315,,,,118.016603,1.002794
1248,124.7,120.013598,1.008614,-6.16E-10,-5.06E-12,0,3.332685e-315,,,,120.013598,1.008614
1249,124.8,122.043453,1.014433,-1.02E-09,-6.11E-12,0,3.332685e-315,,,,122.043453,1.014433
1250,124.9,124.106796,1.020252,-9.64E-10,-7.53E-12,0,3.332685e-315,,,,124.106796,1.020252
1251,125,126.204284,1.026071,-1.32E-09,-8.76E-12,0,3.332685e-315,,,,126.204284,1.026071
1252,125.1,128.336585,1.028948,-1.35E-09,-1.03E-11,0,3.332685e-315,,,,128.336585,1.028948
1253,125.2,126.9155,1.024694,-1.65E-09,-1.10E-11,0,3.332685e-315,,,,126.9155,1.024694
1254,125.3,125.476535,1.02044,-1.58E-09,-1.14E-11,0,3.332685e-315,,,,125.476535,1.02044
1255,125.4,124.035283,1.016186,-1.71E-09,-1.37E-11,0,3.332685e-315,,,,124.035283,1.016186
1256,125.5,122.592359,1.011932,-2.09E-09,-1.46E-11,0,3.332685e-315,,,,122.592359,1.011932
1257,125.6,121.148456,1.007679,-2.01E-09,-1.56E-11,0,3.332685e-315,,,,121.148456,1.007679
1258,125.7,119.704255,1.003425,-2.26E-09,-1.46E-11,0,3.332685e-315,,,,119.704255,1.003425
1259,125.8,118.260422,0.999171,-1.87E-09,-1.33E-11,0,3.332685e-315,,,,118.260422,0.999171
1260,125.9,116.821485,0.994917,-1.86E-09,-1.28E-11,0,3.332685e-315,,,,116.821485,0.994917
1261,126,115.399276,0.990663,-1.77E-09,-1.31E-11,0,3.332685e-315,,,,115.399276,0.990663
1262,126.1,113.993803,0.983541,-1.87E-09,-1.40E-11,0,3.332685e-315,,,,113.993803,0.983541
1263,126.2,109.474294,0.969472,-1.93E-09,-1.55E-11,0,3.332685e-315,,,,109.474294,0.969472
1264,126.3,105.114692,0.955401,-2.12E-09,-1.70E-11,0,3.332685e-315,,,,105.114692,0.955401
1265,126.4,100.920128,0.94133,-2.18E-09,-1.74E-11,0,3.332685e-315,,,,100.920128,0.94133
1266,126.5,96.883314,0.927258,-2.14E-09,-1.92E-11,0,3.332685e-315,,,,96.883314,0.927258
1267,126.6,92.997407,0.913185,-2.41E-09,-1.99E-11,0,3.332685e-315,,,,92.997407,0.913185
1268,126.7,89.255919,0.899111,-2.25E-09,-1.91E-11,0,3.332685e-315,,,,89.255919,0.899111
1269,126.8,85.652691,0.885037,-2.14E-09,-2.01E-11,0,3.332685e-315,,,,85.652691,0.885037
1270,126.9,82.181873,0.870962,-2.31E-09,-2.22E-11,0,3.332685e-315,,,,82.181873,0.870962
1271,127,78.837908,0.856886,-2.47E-09,-2.27E-11,0,3.332685e-315,,,,78.837908,0.856886
1272,127.1,75.615508,0.8403,-2.36E-09,-2.24E-11,0,3.332685e-315,,,,75.615508,0.8403
1273,127.2,70.675836,0.817638,-2.28E-09,-2.24E-11,0,3.332685e-315,,,,70.675836,0.817638
1274,127.3,66.013365,0.794975,-2.20E-09,-2.46E-11,0,3.332685e-315,,,,66.013365,0.794975
1275,127.4,61.615063,0.772311,-2.47E-09,-2.66E-11,0,3.332685e-315,,,,61.615063,0.772311
1276,127.5,57.463985,0.749646,-2.45E-09,-2.64E-11,0,3.332685e-315,,,,57.463985,0.749646
1277,127.6,53.544402,0.726979,-2.30E-09,-2.52E-11,0,3.332685e-315,,,,53.544402,0.726979
1278,127.7,49.841674,0.704311,-2.13E-09,-2.57E-11,0,3.332685e-315,,,,49.841674,0.704311
1279,127.8,46.342153,0.681643,-2.20E-09,-2.63E-11,0,3.332685e-315,,,,46.342153,0.681643
1280,127.9,40.782929,0.658973,-1.92E-09,-2.42E-11,0,3.332685e-315,,,,40.782929,0.658973
1281,128,33.477586,0.636324,-1.73E-09,-2.30E-11,0,3.332685e-315,,,,33.477586,0.636324
1282,128.1,26.146512,0.611776,-1.52E-09,-2.02E-11,0,3.332685e-315,,,,26.146512,0.611776
1283,128.2,18.153661,0.582645,-1.36E-09,-2.07E-11,0,3.332685e-315,,,,18.153661,0.582645
1284,128.3,10.843807,0.55351,-1.12E-09,-1.80E-11,0,3.332685e-315,,,,10.843807,0.55351
1285,128.4,4.572084,0.524371,-1.16E-09,-2.02E-11,0,3.332685e-315,,,,4.572084,0.524371
1286,128.5,-0.624379,0.495226,-7.67E-10,-1.60E-11,0,3.332685e-315,,,,-0.624379,0.495226
1287,128.6,-4.97902,0.466076,-8.62E-10,-1.99E-11,0,3.332685e-315,,,,-4.97902,0.466076
1288,128.7,-8.655088,0.436923,-1.20E-09,-2.61E-11,0,3.332685e-315,,,,-8.655088,0.436923
1289,128.8,-11.772552,0.407768,-1.14E-09,-2.43E-11,0,3.332685e-315,,,,-11.772552,0.407768
1290,128.9,-14.423054,0.37861,-8.56E-10,-2.44E-11,0,3.332685e-315,,,,-14.423054,0.37861
1291,129,-16.678822,0.34945,-7.99E-10,-2.41E-11,0,3.332685e-315,,,,-16.678822,0.34945
1292,129.1,-18.663805,0.319204,-7.59E-10,-2.67E-11,0,3.332685e-315,,,,-18.663805,0.319204
1293,129.2,-20.472915,0.286339,-1.00E-09,-3.60E-11,0,3.332685e-315,,,,-20.472915,0.286339
1294,129.3,-21.975695,0.253473,-1.15E-09,-3.58E-11,0,3.332685e-315,,,,-21.975695,0.253473
1295,129.4,-23.220674,0.220605,-1.15E-09,-3.95E-11,0,3.332685e-315,,,,-23.220674,0.220605
1296,129.5,-24.249614,0.187737,-1.02E-09,-4.03E-11,0,3.332685e-315,,,,-24.249614,0.187737
1297,129.6,-25.099098,0.154867,-1.16E-09,-4.21E-11,0,3.332685e-315,,,,-25.099098,0.154867
1298,129.7,-25.801699,0.121997,-1.02E-09,-4.25E-11,0,3.332685e-315,,,,-25.801699,0.121997
1299,129.8,-26.386869,8.91E-02,-9.75E-10,-4.43E-11,0,3.332685e-315,,,,-26.386869,8.91E-02
1300,129.9,-26.881624,5.63E-02,-9.12E-10,-4.64E-11,0,3.332685e-315,,,,-26.881624,5.63E-02
1301,130,-27.311094,2.34E-02,-9.34E-10,-4.87E-11,0,3.332685e-315,,,,-27.311094,2.34E-02
1302,130.1,-27.700663,-9.64E-03,-8.34E-10,-4.91E-11,0,3.332685e-315,,,,-27.700663,-9.64E-03
1303,130.2,-28.075184,-4.30E-02,-6.53E-10,-4.86E-11,0,3.332685e-315,,,,-28.075184,-4.30E-02
1304,130.3,-28.453082,-7.64E-02,-4.28E-10,-4.64E-11,0,3.332685e-315,,,,-28.453082,-7.64E-02
1305,130.4,-28.856707,-0.109783,-8.10E-11,-4.26E-11,0,3.332685e-315,,,,-28.856707,-0.109783
1306,130.5,-29.30816,-0.143165,1.98E-10,-3.81E-11,0,3.332685e-315,,,,-29.30816,-0.143165
1307,130.6,-29.829536,-0.176546,4.18E-10,-3.43E-11,0,3.332685e-315,,,,-29.829536,-0.176546
1308,130.7,-30.44316,-0.209926,4.81E-10,-3.61E-11,0,3.332685e-315,,,,-30.44316,-0.209926
1309,130.8,-31.171815,-0.243306,3.48E-10,-3.82E-11,0,3.332685e-315,,,,-31.171815,-0.243306
1310,130.9,-32.038977,-0.276685,3.23E-10,-4.18E-11,0,3.332685e-315,,,,-32.038977,-0.276685
1311,131,-33.069051,-0.310064,2.26E-10,-3.77E-11,0,3.332685e-315,,,,-33.069051,-0.310064
1312,131.1,-34.255433,-0.342626,5.04E-10,-2.70E-11,0,3.332685e-315,,,,-34.255433,-0.342626
1313,131.2,-35.55597,-0.37322,8.01E-10,-2.62E-11,0,3.332685e-315,,,,-35.55597,-0.37322
1314,131.3,-37.059114,-0.403813,6.75E-10,-2.21E-11,0,3.332685e-315,,,,-37.059114,-0.403813
1315,131.4,-38.788411,-0.434405,9.79E-10,-1.99E-11,0,3.332685e-315,,,,-38.788411,-0.434405
1316,131.5,-40.769108,-0.464995,6.20E-10,-2.35E-11,0,3.332685e-315,,,,-40.769108,-0.464995
1317,131.6,-43.028434,-0.495585,1.36E-10,-2.81E-11,0,3.332685e-315,,,,-43.028434,-0.495585
1318,131.7,-45.595913,-0.526172,4.37E-11,-2.77E-11,0,3.332685e-315,,,,-45.595913,-0.526172
1319,131.8,-48.503734,-0.556758,-4.16E-10,-3.16E-11,0,3.332685e-315,,,,-48.503734,-0.556758
1320,131.9,-51.787176,-0.587342,-5.96E-10,-3.58E-11,0,3.332685e-315,,,,-51.787176,-0.587342
1321,132,-55.485108,-0.617924,-7.15E-10,-3.43E-11,0,3.332685e-315,,,,-55.485108,-0.617924
1322,132.1,-59.395159,-0.646791,1.21E-10,-2.18E-11,0,3.332685e-315,,,,-59.395159,-0.646791
1323,132.2,-63.099659,-0.671522,7.07E-10,-1.80E-11,0,3.332685e-315,,,,-63.099659,-0.671522
1324,132.3,-67.160721,-0.696251,9.93E-10,-8.56E-12,0,3.332685e-315,,,,-67.160721,-0.696251
1325,132.4,-71.608965,-0.720978,1.27E-09,-9.51E-12,0,3.332685e-315,,,,-71.608965,-0.720978
1326,132.5,-73.573538,-0.745702,2.74E-10,-7.48E-12,0,3.332685e-315,,,,-73.573538,-0.745702
1327,132.6,-75.817869,-0.770439,9.35E-10,-3.40E-12,0,3.332685e-315,,,,-75.817869,-0.770439
1328,132.7,-78.374439,-0.795175,9.51E-10,-3.17E-12,0,3.332685e-315,,,,-78.374439,-0.795175
1329,132.8,-81.279721,-0.819909,8.26E-10,-3.75E-12,0,3.332685e-315,,,,-81.279721,-0.819909
1330,132.9,-84.576128,-0.844641,6.96E-10,-2.89E-12,0,3.332685e-315,,,,-84.576128,-0.844641
1331,133,-88.313273,-0.869371,7.82E-10,-3.69E-12,0,3.332685e-315,,,,-88.313273,-0.869371
1332,133.1,-92.54954,-0.891649,4.71E-10,-4.82E-12,0,3.332685e-315,,,,-92.54954,-0.891649
1333,133.2,-95.663467,-0.907996,3.59E-10,-4.22E-12,0,3.332685e-315,,,,-95.663467,-0.907996
1334,133.3,-99.045496,-0.924342,4.33E-10,-2.41E-12,0,3.332685e-315,,,,-99.045496,-0.924342
1335,133.4,-102.725023,-0.940686,6.06E-10,-1.43E-12,0,3.332685e-315,,,,-102.725023,-0.940686
1336,133.5,-106.731397,-0.957029,5.72E-10,-1.35E-12,0,3.332685e-315,,,,-106.731397,-0.957029
1337,133.6,-111.097868,-0.973369,5.25E-10,-1.59E-12,0,3.332685e-315,,,,-111.097868,-0.973369
1338,133.7,-115.862176,-0.989708,4.20E-10,-1.83E-12,0,3.332685e-315,,,,-115.862176,-0.989708
1339,133.8,-121.067263,-1.006044,3.51E-10,-1.35E-12,0,3.332685e-315,,,,-121.067263,-1.006044
1340,133.9,-126.760188,-1.022378,4.15E-10,-2.88E-12,0,3.332685e-315,,,,-126.760188,-1.022378
1341,134,-132.788651,-1.03871,-4.96E-12,-2.78E-12,0,3.332685e-315,,,,-132.788651,-1.03871
1342,134.1,-139.104988,-1.052088,3.08E-10,-1.49E-12,0,3.332685e-315,,,,-139.104988,-1.052088
1343,134.2,-141.609125,-1.058308,3.62E-10,-5.29E-13,0,3.332685e-315,,,,-141.609125,-1.058308
1344,134.3,-144.139235,-1.064528,5.40E-10,-1.38E-12,0,3.332685e-315,,,,-144.139235,-1.064528
1345,134.4,-146.715465,-1.070748,2.21E-10,-1.81E-12,0,3.332685e-315,,,,-146.715465,-1.070748
1346,134.5,-149.338685,-1.076968,3.47E-10,-4.66E-13,0,3.332685e-315,,,,-149.338685,-1.076968
1347,134.6,-152.009927,-1.083188,5.68E-10,-7.37E-13,0,3.332685e-315,,,,-152.009927,-1.083188
1348,134.7,-154.730251,-1.089407,3.49E-10,8.93E-13,0,3.332685e-315,,,,-154.730251,-1.089407
1349,134.8,-157.500746,-1.095626,8.93E-10,2.02E-12,0,3.332685e-315,,,,-157.500746,-1.095626
1350,134.9,-160.322531,-1.101845,7.80E-10,2.63E-12,0,3.332685e-315,,,,-160.322531,-1.101845
1351,135,-163.196755,-1.108064,1.02E-09,5.55E-13,0,3.332685e-315,,,,-163.196755,-1.108064
1352,135.1,-166.124601,-1.111108,3.53E-10,2.84E-13,0,3.332685e-315,,,,-166.124601,-1.111108
1353,135.2,-164.530921,-1.106452,7.44E-10,1.63E-12,0,3.332685e-315,,,,-164.530921,-1.106452
1354,135.3,-162.89865,-1.101795,7.83E-10,2.38E-12,0,3.332685e-315,,,,-162.89865,-1.101795
1355,135.4,-161.24817,-1.097139,9.10E-10,3.25E-12,0,3.332685e-315,,,,-161.24817,-1.097139
1356,135.5,-159.580357,-1.092483,9.95E-10,4.00E-12,0,3.332685e-315,,,,-159.580357,-1.092483
1357,135.6,-157.896246,-1.087826,1.09E-09,5.30E-12,0,3.332685e-315,,,,-157.896246,-1.087826
1358,135.7,-156.196909,-1.08317,1.30E-09,6.23E-12,0,3.332685e-315,,,,-156.196909,-1.08317
1359,135.8,-154.483455,-1.078514,1.35E-09,6.50E-12,0,3.332685e-315,,,,-154.483455,-1.078514
1360,135.9,-152.757019,-1.073858,1.37E-09,7.32E-12,0,3.332685e-315,,,,-152.757019,-1.073858
1361,136,-151.018766,-1.069202,1.52E-09,9.07E-12,0,3.332685e-315,,,,-151.018766,-1.069202
1362,136.1,-149.269878,-1.061458,1.79E-09,1.17E-11,0,3.332685e-315,,,,-149.269878,-1.061458
1363,136.2,-143.507339,-1.046223,2.13E-09,1.22E-11,0,3.332685e-315,,,,-143.507339,-1.046223
1364,136.3,-137.666657,-1.030988,1.99E-09,1.19E-11,0,3.332685e-315,,,,-137.666657,-1.030988
1365,136.4,-131.918818,-1.015753,1.99E-09,1.26E-11,0,3.332685e-315,,,,-131.918818,-1.015753
1366,136.5,-126.413171,-1.000516,2.06E-09,1.47E-11,0,3.332685e-315,,,,-126.413171,-1.000516
1367,136.6,-121.138687,-0.985279,2.37E-09,1.46E-11,0,3.332685e-315,,,,-121.138687,-0.985279
1368,136.7,-116.084007,-0.97004,2.04E-09,1.57E-11,0,3.332685e-315,,,,-116.084007,-0.97004
1369,136.8,-111.238454,-0.954801,2.40E-09,1.59E-11,0,3.332685e-315,,,,-111.238454,-0.954801
1370,136.9,-106.591975,-0.93956,2.10E-09,1.44E-11,0,3.332685e-315,,,,-106.591975,-0.93956
1371,137,-102.135099,-0.924318,1.95E-09,1.32E-11,0,3.332685e-315,,,,-102.135099,-0.924318
1372,137.1,-97.858895,-0.906377,1.76E-09,1.30E-11,0,3.332685e-315,,,,-97.858895,-0.906377
1373,137.2,-91.357161,-0.881898,1.76E-09,1.25E-11,0,3.332685e-315,,,,-91.357161,-0.881898
1374,137.3,-85.258974,-0.857417,1.58E-09,1.18E-11,0,3.332685e-315,,,,-85.258974,-0.857417
1375,137.4,-79.543046,-0.832935,1.50E-09,1.21E-11,0,3.332685e-315,,,,-79.543046,-0.832935
1376,137.5,-74.18215,-0.808451,1.53E-09,1.19E-11,0,3.332685e-315,,,,-74.18215,-0.808451
1377,137.6,-69.151314,-0.783965,1.40E-09,1.20E-11,0,3.332685e-315,,,,-69.151314,-0.783965
1378,137.7,-64.42756,-0.759478,1.42E-09,1.41E-11,0,3.332685e-315,,,,-64.42756,-0.759478
1379,137.8,-59.989698,-0.734989,1.65E-09,1.35E-11,0,3.332685e-315,,,,-59.989698,-0.734989
1380,137.9,-52.99437,-0.710499,1.46E-09,1.35E-11,0,3.332685e-315,,,,-52.99437,-0.710499
1381,138,-43.89067,-0.686035,1.32E-09,1.10E-11,0,3.332685e-315,,,,-43.89067,-0.686035
1382,138.1,-34.855073,-0.659532,7.76E-10,6.19E-12,0,3.332685e-315,,,,-34.855073,-0.659532
1383,138.2,-25.124125,-0.62811,3.97E-10,2.32E-12,0,3.332685e-315,,,,-25.124125,-0.62811
1384,138.3,-16.322551,-0.596685,4.46E-10,2.04E-12,0,3.332685e-315,,,,-16.322551,-0.596685
1385,138.4,-8.62696,-0.565253,-2.04E-10,-1.63E-12,0,3.332685e-315,,,,-8.62696,-0.565253
1386,138.5,-2.352305,-0.533814,2.64E-10,2.15E-12,0,3.332685e-315,,,,-2.352305,-0.533814
1387,138.6,2.828943,-0.50237,5.19E-11,1.52E-12,0,3.332685e-315,,,,2.828943,-0.50237
1388,138.7,7.149155,-0.470922,1.87E-10,1.62E-12,0,3.332685e-315,,,,7.149155,-0.470922
1389,138.8,10.772782,-0.43947,1.14E-10,1.66E-12,0,3.332685e-315,,,,10.772782,-0.43947
1390,138.9,13.821888,-0.408015,2.73E-10,4.04E-12,0,3.332685e-315,,,,13.821888,-0.408015
1391,139,16.390545,-0.376558,4.95E-10,7.26E-12,0,3.332685e-315,,,,16.390545,-0.376558
1392,139.1,18.626135,-0.343941,3.14E-10,6.74E-12,0,3.332685e-315,,,,18.626135,-0.343941
1393,139.2,20.637982,-0.308529,6.71E-10,1.38E-11,0,3.332685e-315,,,,20.637982,-0.308529
1394,139.3,22.286723,-0.273115,7.30E-10,1.87E-11,0,3.332685e-315,,,,22.286723,-0.273115
1395,139.4,23.631968,-0.2377,7.76E-10,1.96E-11,0,3.332685e-315,,,,23.631968,-0.2377
1396,139.5,24.72461,-0.202283,8.45E-10,2.39E-11,0,3.332685e-315,,,,24.72461,-0.202283
1397,139.6,25.608954,-0.166865,1.03E-09,2.74E-11,0,3.332685e-315,,,,25.608954,-0.166865
1398,139.7,26.324277,-0.131446,1.03E-09,3.78E-11,0,3.332685e-315,,,,26.324277,-0.131446
1399,139.8,26.905984,-9.60E-02,1.49E-09,4.43E-11,0,3.332685e-315,,,,26.905984,-9.60E-02
1400,139.9,27.386509,-6.06E-02,1.55E-09,4.74E-11,0,3.332685e-315,,,,27.386509,-6.06E-02
1401,140,27.796007,-2.52E-02,1.34E-09,4.75E-11,0,3.332685e-315,,,,27.796007,-2.52E-02
1402,140.1,28.164429,1.04E-02,1.15E-09,4.77E-11,0,3.332685e-315,,,,28.164429,1.04E-02
1403,140.2,28.521075,4.63E-02,9.44E-10,4.73E-11,0,3.332685e-315,,,,28.521075,4.63E-02
1404,140.3,28.889583,8.22E-02,6.62E-10,4.50E-11,0,3.332685e-315,,,,28.889583,8.22E-02
1405,140.4,29.297,0.118173,2.52E-10,4.16E-11,0,3.332685e-315,,,,29.297,0.118173
1406,140.5,29.770228,0.154102,-1.78E-10,3.79E-11,0,3.332685e-315,,,,29.770228,0.154102
1407,140.6,30.336345,0.190031,-5.26E-10,3.47E-11,0,3.332685e-315,,,,30.336345,0.190031
1408,140.7,31.022922,0.22596,-8.61E-10,2.69E-11,0,3.332685e-315,,,,31.022922,0.22596
1409,140.8,31.858341,0.261888,-1.23E-09,1.68E-11,0,3.332685e-315,,,,31.858341,0.261888
1410,140.9,32.872119,0.297814,-1.49E-09,1.40E-11,0,3.332685e-315,,,,32.872119,0.297814
1411,141,34.095259,0.33374,-1.39E-09,1.58E-11,0,3.332685e-315,,,,34.095259,0.33374
1412,141.1,35.521226,0.368777,-1.23E-09,1.30E-11,0,3.332685e-315,,,,35.521226,0.368777
1413,141.2,37.098593,0.401668,-1.46E-09,1.34E-11,0,3.332685e-315,,,,37.098593,0.401668
1414,141.3,38.936617,0.434558,-1.37E-09,7.27E-12,0,3.332685e-315,,,,38.936617,0.434558
1415,141.4,41.066488,0.467447,-1.17E-09,8.37E-12,0,3.332685e-315,,,,41.066488,0.467447
1416,141.5,43.522057,0.500334,-9.19E-10,1.11E-11,0,3.332685e-315,,,,43.522057,0.500334
1417,141.6,46.340297,0.533219,-1.04E-09,4.55E-12,0,3.332685e-315,,,,46.340297,0.533219
1418,141.7,49.561834,0.566103,-9.09E-10,9.58E-12,0,3.332685e-315,,,,49.561834,0.566103
1419,141.8,53.231581,0.598984,-2.07E-10,9.54E-12,0,3.332685e-315,,,,53.231581,0.598984
1420,141.9,57.399485,0.631862,-4.04E-10,8.64E-12,0,3.332685e-315,,,,57.399485,0.631862
1421,142,62.121422,0.664738,-8.97E-10,1.74E-12,0,3.332685e-315,,,,62.121422,0.664738
1422,142.1,67.142318,0.695759,-1.46E-09,-7.41E-12,0,3.332685e-315,,,,67.142318,0.695759
1423,142.2,71.920868,0.722309,-1.54E-09,-8.45E-12,0,3.332685e-315,,,,71.920868,0.722309
1424,142.3,77.187286,0.748857,-1.19E-09,-6.98E-12,0,3.332685e-315,,,,77.187286,0.748857
1425,142.4,82.988269,0.775402,-7.81E-10,-2.89E-12,0,3.332685e-315,,,,82.988269,0.775402
1426,142.5,85.560988,0.801943,-1.83E-10,-2.51E-12,0,3.332685e-315,,,,85.560988,0.801943
1427,142.6,88.536001,0.8285,-5.01E-10,-2.50E-12,0,3.332685e-315,,,,88.536001,0.8285
1428,142.7,91.968094,0.855056,-2.96E-10,-1.03E-12,0,3.332685e-315,,,,91.968094,0.855056
1429,142.8,95.920952,0.881609,-2.15E-10,-1.22E-13,0,3.332685e-315,,,,95.920952,0.881609
1430,142.9,100.470799,0.908158,-1.13E-10,-5.64E-13,0,3.332685e-315,,,,100.470799,0.908158
1431,143,105.709546,0.934704,-2.43E-10,-1.34E-12,0,3.332685e-315,,,,105.709546,0.934704
1432,143.1,111.748882,0.958609,-2.98E-10,-5.15E-13,0,3.332685e-315,,,,111.748882,0.958609
1433,143.2,116.249327,0.97612,-1.12E-10,-7.60E-13,0,3.332685e-315,,,,116.249327,0.97612
1434,143.3,121.198091,0.993629,-2.78E-10,-1.68E-12,0,3.332685e-315,,,,121.198091,0.993629
1435,143.4,126.655556,1.011135,-3.58E-10,-1.84E-12,0,3.332685e-315,,,,126.655556,1.011135
1436,143.5,132.683847,1.028638,-3.47E-10,-3.42E-12,0,3.332685e-315,,,,132.683847,1.028638
1437,143.6,139.328638,1.046138,-7.30E-10,-4.89E-12,0,3.332685e-315,,,,139.328638,1.046138
1438,143.7,146.347643,1.063636,-8.56E-10,-4.37E-12,0,3.332685e-315,,,,146.347643,1.063636
1439,143.8,153.732202,1.081133,-6.85E-10,-4.76E-12,0,3.332685e-315,,,,153.732202,1.081133
1440,143.9,161.50478,1.098627,-9.42E-10,-3.82E-12,0,3.332685e-315,,,,161.50478,1.098627
1441,144,169.690203,1.116119,-5.67E-10,-4.46E-12,0,3.332685e-315,,,,169.690203,1.116119
1442,144.1,178.315291,1.130436,-1.04E-09,-3.83E-12,0,3.332685e-315,,,,178.315291,1.130436
1443,144.2,181.734083,1.137056,-5.75E-10,-6.27E-12,0,3.332685e-315,,,,181.734083,1.137056
1444,144.3,185.188262,1.143675,-1.55E-09,-7.88E-12,0,3.332685e-315,,,,185.188262,1.143675
1445,144.4,188.713247,1.150294,-1.30E-09,-7.32E-12,0,3.332685e-315,,,,188.713247,1.150294
1446,144.5,192.310503,1.156912,-1.36E-09,-7.61E-12,0,3.332685e-315,,,,192.310503,1.156912
1447,144.6,195.981857,1.16353,-1.43E-09,-8.00E-12,0,3.332685e-315,,,,195.981857,1.16353
1448,144.7,199.729188,1.170148,-1.52E-09,-7.70E-12,0,3.332685e-315,,,,199.729188,1.170148
1449,144.8,203.554438,1.176765,-1.40E-09,-7.37E-12,0,3.332685e-315,,,,203.554438,1.176765
1450,144.9,207.459607,1.183382,-1.43E-09,-6.58E-12,0,3.332685e-315,,,,207.459607,1.183382
1451,145,211.446763,1.189999,-1.22E-09,-6.89E-12,0,3.332685e-315,,,,211.446763,1.189999
1452,145.1,215.518041,1.193212,-1.48E-09,-7.18E-12,0,3.332685e-315,,,,215.518041,1.193212
1453,145.2,213.828587,1.188152,-1.39E-09,-6.56E-12,0,3.332685e-315,,,,213.828587,1.188152
1454,145.3,212.073618,1.183093,-1.32E-09,-5.50E-12,0,3.332685e-315,,,,212.073618,1.183093
1455,145.4,210.277645,1.178033,-1.13E-09,-5.46E-12,0,3.332685e-315,,,,210.277645,1.178033
1456,145.5,208.440976,1.172974,-1.24E-09,-6.45E-12,0,3.332685e-315,,,,208.440976,1.172974
1457,145.6,206.564189,1.167915,-1.41E-09,-6.41E-12,0,3.332685e-315,,,,206.564189,1.167915
1458,145.7,204.648003,1.162857,-1.30E-09,-6.58E-12,0,3.332685e-315,,,,204.648003,1.162857
